meter_name,monthly_consumption,month,date
Hải Thành 3,6274.9,2025-07,2025-07-31T00:00:00
Hải Thành 3,5982.3,2025-08,2025-08-31T00:00:00
Hải Thành 4,9851.6,2025-01,2025-01-31T00:00:00
Hải Thành 4,7589.8,2025-02,2025-02-28T00:00:00
Hải Thành 4,9110.6,2025-03,2025-03-31T00:00:00
Hải Thành 4,26245.2,2025-04,2025-04-30T00:00:00
Hải Thành 4,114365.6,2025-05,2025-05-31T00:00:00
Hải Thành 4,135520.6,2025-06,2025-06-30T00:00:00
Hải Thành 4,109986.4,2025-07,2025-07-31T00:00:00
Hải Thành 4,92603.2,2025-08,2025-08-31T00:00:00
Hải Thành 5,36857.5,2025-01,2025-01-31T00:00:00
Hải Thành 5,35513.6,2025-02,2025-02-28T00:00:00
Hải Thành 5,43727.3,2025-03,2025-03-31T00:00:00
Hải Thành 5,41763.0,2025-04,2025-04-30T00:00:00
Hải Thành 5,43850.4,2025-05,2025-05-31T00:00:00
Hải Thành 5,45001.2,2025-06,2025-06-30T00:00:00
Hải Thành 5,46460.2,2025-07,2025-07-31T00:00:00
Hải Thành 5,43141.4,2025-08,2025-08-31T00:00:00
Hải Thành 6,2574.1,2025-01,2025-01-31T00:00:00
Hải Thành 6,2324.5,2025-02,2025-02-28T00:00:00
Hải Thành 6,3400.1,2025-03,2025-03-31T00:00:00
Hải Thành 6,3591.7,2025-04,2025-04-30T00:00:00
Hải Thành 6,3729.7,2025-05,2025-05-31T00:00:00
Hải Thành 6,0.0,2025-06,2025-06-30T00:00:00
Hải Thành 6,2811.9,2025-07,2025-07-31T00:00:00
Hải Thành 6,3545.3,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 1,11874.8,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 1,9229.0,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 1,10842.6,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 1,8718.4,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 1,14584.3,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 1,12519.4,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 1,11887.3,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 1,13369.9,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 10,6376.0,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 10,5180.8,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 10,5645.6,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 10,5764.7,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 10,6024.3,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 10,6088.6,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 10,5419.0,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 10,6148.7,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 2,0.0,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 2,0.0,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 2,0.0,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 2,0.0,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 2,0.0,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 2,0.0,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 2,0.0,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 2,8288.6,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 3,20105.2,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 3,15733.1,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 3,17985.0,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 3,18013.9,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 3,18491.2,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 3,19037.5,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 3,19548.0,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 3,19674.6,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 4,9849.9,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 4,7859.2,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 4,8324.6,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 4,8249.3,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 4,8407.7,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 4,9102.2,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 4,8938.0,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 4,8881.6,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 5,8029.2,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 5,7671.4,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 5,7491.1,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 5,7560.4,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 5,7838.8,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 5,8041.8,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 5,5745.2,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 5,8428.7,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 6,3179.3,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 6,3307.3,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 6,2823.9,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 6,2893.4,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 6,3057.0,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 6,2980.2,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 6,3091.6,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 6,3403.2,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 7,3288.4,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 7,3208.3,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 7,2944.4,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 7,3191.6,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 7,3255.2,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 7,748.7,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 7,3510.9,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 7,3483.6,2025-08,2025-08-31T00:00:00
Hoà Nghĩa 8-9,6620.2,2025-01,2025-01-31T00:00:00
Hoà Nghĩa 8-9,5749.3,2025-02,2025-02-28T00:00:00
Hoà Nghĩa 8-9,5697.9,2025-03,2025-03-31T00:00:00
Hoà Nghĩa 8-9,5871.4,2025-04,2025-04-30T00:00:00
Hoà Nghĩa 8-9,6259.1,2025-05,2025-05-31T00:00:00
Hoà Nghĩa 8-9,6362.9,2025-06,2025-06-30T00:00:00
Hoà Nghĩa 8-9,6408.7,2025-07,2025-07-31T00:00:00
Hoà Nghĩa 8-9,6301.3,2025-08,2025-08-31T00:00:00
HÒA NGHĨA TỔNG,48011.0,2025-01,2025-01-31T00:00:00
HÒA NGHĨA TỔNG,46104.0,2025-02,2025-02-28T00:00:00
HÒA NGHĨA TỔNG,48760.0,2025-03,2025-03-31T00:00:00
HÒA NGHĨA TỔNG,49797.0,2025-04,2025-04-30T00:00:00
HÒA NGHĨA TỔNG,58307.0,2025-05,2025-05-31T00:00:00
HÒA NGHĨA TỔNG,61200.0,2025-06,2025-06-30T00:00:00
HÒA NGHĨA TỔNG,64718.0,2025-07,2025-07-31T00:00:00
HÒA NGHĨA TỔNG,42637.0,2025-08,2025-08-31T00:00:00
HÒN DẤU,5939.1,2025-01,2025-01-31T00:00:00
HÒN DẤU,502.6,2025-02,2025-02-28T00:00:00
HÒN DẤU,2885.1,2025-03,2025-03-31T00:00:00
HÒN DẤU,4407.8,2025-04,2025-04-30T00:00:00
HÒN DẤU,4411.4,2025-05,2025-05-31T00:00:00
HÒN DẤU,7764.1,2025-06,2025-06-30T00:00:00
HÒN DẤU,940.3,2025-07,2025-07-31T00:00:00
HÒN DẤU,3589.3,2025-08,2025-08-31T00:00:00
Hợp Đức 1,8713.0,2025-01,2025-01-31T00:00:00
Hợp Đức 1,7005.1,2025-02,2025-02-28T00:00:00
Hợp Đức 1,8177.9,2025-03,2025-03-31T00:00:00
Hợp Đức 1,8632.6,2025-04,2025-04-30T00:00:00
Hợp Đức 1,9397.6,2025-05,2025-05-31T00:00:00
Hợp Đức 1,9284.1,2025-06,2025-06-30T00:00:00
Hợp Đức 1,9391.3,2025-07,2025-07-31T00:00:00
Hợp Đức 1,10226.1,2025-08,2025-08-31T00:00:00
Hợp Đức 2,18169.5,2025-01,2025-01-31T00:00:00
Hợp Đức 2,14300.5,2025-02,2025-02-28T00:00:00
Hợp Đức 2,16570.6,2025-03,2025-03-31T00:00:00
Hợp Đức 2,16630.3,2025-04,2025-04-30T00:00:00
Hợp Đức 2,17628.1,2025-05,2025-05-31T00:00:00
Hợp Đức 2,17476.7,2025-06,2025-06-30T00:00:00
Hợp Đức 2,17488.5,2025-07,2025-07-31T00:00:00
Hợp Đức 2,17259.1,2025-08,2025-08-31T00:00:00
Hợp Đức 3,6539.0,2025-01,2025-01-31T00:00:00
Hợp Đức 3,5571.2,2025-02,2025-02-28T00:00:00
Hợp Đức 3,6049.4,2025-03,2025-03-31T00:00:00
Hợp Đức 3,6039.8,2025-04,2025-04-30T00:00:00
Hợp Đức 3,6602.6,2025-05,2025-05-31T00:00:00
Hợp Đức 3,4697.7,2025-06,2025-06-30T00:00:00
Hợp Đức 3,2747.7,2025-07,2025-07-31T00:00:00
Hợp Đức 3,6148.5,2025-08,2025-08-31T00:00:00
Hợp Đức 4,14617.4,2025-01,2025-01-31T00:00:00
Hợp Đức 4,11737.7,2025-02,2025-02-28T00:00:00
Hợp Đức 4,13940.7,2025-03,2025-03-31T00:00:00
Hợp Đức 4,14750.2,2025-04,2025-04-30T00:00:00
Hợp Đức 4,15490.6,2025-05,2025-05-31T00:00:00
Hợp Đức 4,15780.1,2025-06,2025-06-30T00:00:00
Hợp Đức 4,14709.7,2025-07,2025-07-31T00:00:00
Hợp Đức 4,15207.8,2025-08,2025-08-31T00:00:00
Hợp Đức 5,4463.9,2025-01,2025-01-31T00:00:00
Hợp Đức 5,3610.0,2025-02,2025-02-28T00:00:00
Hợp Đức 5,4022.1,2025-03,2025-03-31T00:00:00
Hợp Đức 5,4209.8,2025-04,2025-04-30T00:00:00
Hợp Đức 5,4576.8,2025-05,2025-05-31T00:00:00
Hợp Đức 5,4695.0,2025-06,2025-06-30T00:00:00
Hợp Đức 5,4419.5,2025-07,2025-07-31T00:00:00
Hợp Đức 5,4583.6,2025-08,2025-08-31T00:00:00
Hưng Đạo 1-3,70613.9,2025-01,2025-01-31T00:00:00
Hưng Đạo 1-3,79596.2,2025-02,2025-02-28T00:00:00
Hưng Đạo 1-3,95504.3,2025-03,2025-03-31T00:00:00
Hưng Đạo 1-3,95995.3,2025-04,2025-04-30T00:00:00
Hưng Đạo 1-3,101466.7,2025-05,2025-05-31T00:00:00
Hưng Đạo 1-3,105467.5,2025-06,2025-06-30T00:00:00
Hưng Đạo 1-3,111049.7,2025-07,2025-07-31T00:00:00
Hưng Đạo 1-3,108885.5,2025-08,2025-08-31T00:00:00
Hưng Đạo 2,20680.7,2025-01,2025-01-31T00:00:00
Hưng Đạo 2,18278.4,2025-02,2025-02-28T00:00:00
Hưng Đạo 2,22156.6,2025-03,2025-03-31T00:00:00
Hưng Đạo 2,22607.0,2025-04,2025-04-30T00:00:00
Hưng Đạo 2,24073.8,2025-05,2025-05-31T00:00:00
Hưng Đạo 2,25769.7,2025-06,2025-06-30T00:00:00
Hưng Đạo 2,26911.9,2025-07,2025-07-31T00:00:00
Hưng Đạo 2,26351.0,2025-08,2025-08-31T00:00:00
Hưng Đạo 4,8332.8,2025-01,2025-01-31T00:00:00
Hưng Đạo 4,6943.7,2025-02,2025-02-28T00:00:00
Hưng Đạo 4,8229.4,2025-03,2025-03-31T00:00:00
Hưng Đạo 4,8454.5,2025-04,2025-04-30T00:00:00
Hưng Đạo 4,8811.0,2025-05,2025-05-31T00:00:00
Hưng Đạo 4,8888.2,2025-06,2025-06-30T00:00:00
Hưng Đạo 4,9802.0,2025-07,2025-07-31T00:00:00
Hưng Đạo 4,9258.3,2025-08,2025-08-31T00:00:00
Hưng Đạo 5,15108.7,2025-01,2025-01-31T00:00:00
Hưng Đạo 5,13403.2,2025-02,2025-02-28T00:00:00
Hưng Đạo 5,15355.3,2025-03,2025-03-31T00:00:00
Hưng Đạo 5,15544.9,2025-04,2025-04-30T00:00:00
Hưng Đạo 5,16362.7,2025-05,2025-05-31T00:00:00
Hưng Đạo 5,9816.2,2025-06,2025-06-30T00:00:00
Hưng Đạo 5,-968552.8,2025-07,2025-07-31T00:00:00
Hưng Đạo 5,17688.1,2025-08,2025-08-31T00:00:00
Hưng Đạo 6,8795.9,2025-01,2025-01-31T00:00:00
Hưng Đạo 6,7577.4,2025-02,2025-02-28T00:00:00
Hưng Đạo 6,8876.1,2025-03,2025-03-31T00:00:00
Hưng Đạo 6,9090.8,2025-04,2025-04-30T00:00:00
Hưng Đạo 6,9459.0,2025-05,2025-05-31T00:00:00
Hưng Đạo 6,-498149.1,2025-06,2025-06-30T00:00:00
Hưng Đạo 6,10226.3,2025-07,2025-07-31T00:00:00
Hưng Đạo 6,10175.5,2025-08,2025-08-31T00:00:00
Hưng Đạo 7,2928.8,2025-01,2025-01-31T00:00:00
Hưng Đạo 7,2418.8,2025-02,2025-02-28T00:00:00
Hưng Đạo 7,2817.1,2025-03,2025-03-31T00:00:00
Hưng Đạo 7,2923.2,2025-04,2025-04-30T00:00:00
Hưng Đạo 7,3063.7,2025-05,2025-05-31T00:00:00
Hưng Đạo 7,3104.3,2025-06,2025-06-30T00:00:00
Hưng Đạo 7,3407.8,2025-07,2025-07-31T00:00:00
Hưng Đạo 7,3385.9,2025-08,2025-08-31T00:00:00
Hưng Đạo 8,6952.3,2025-01,2025-01-31T00:00:00
Hưng Đạo 8,5561.6,2025-02,2025-02-28T00:00:00
Hưng Đạo 8,6516.1,2025-03,2025-03-31T00:00:00
Hưng Đạo 8,7047.2,2025-04,2025-04-30T00:00:00
Hưng Đạo 8,7486.4,2025-05,2025-05-31T00:00:00
Hưng Đạo 8,7475.3,2025-06,2025-06-30T00:00:00
Hưng Đạo 8,7862.3,2025-07,2025-07-31T00:00:00
Hưng Đạo 8,7482.9,2025-08,2025-08-31T00:00:00
Minh Đức ĐS 1,5265.5,2025-01,2025-01-31T00:00:00
Minh Đức ĐS 1,4790.2,2025-02,2025-02-28T00:00:00
Minh Đức ĐS 1,6454.1,2025-03,2025-03-31T00:00:00
Minh Đức ĐS 1,6540.7,2025-04,2025-04-30T00:00:00
Minh Đức ĐS 1,7221.4,2025-05,2025-05-31T00:00:00
Minh Đức ĐS 1,7988.2,2025-06,2025-06-30T00:00:00
Minh Đức ĐS 1,8536.6,2025-07,2025-07-31T00:00:00
Minh Đức ĐS 1,7644.5,2025-08,2025-08-31T00:00:00
Minh Đức ĐS 2,14716.7,2025-01,2025-01-31T00:00:00
Minh Đức ĐS 2,12913.3,2025-02,2025-02-28T00:00:00
Minh Đức ĐS 2,16228.7,2025-03,2025-03-31T00:00:00
Minh Đức ĐS 2,17533.1,2025-04,2025-04-30T00:00:00
Minh Đức ĐS 2,18949.1,2025-05,2025-05-31T00:00:00
Minh Đức ĐS 2,20190.6,2025-06,2025-06-30T00:00:00
Minh Đức ĐS 2,20464.1,2025-07,2025-07-31T00:00:00
Minh Đức ĐS 2,19698.9,2025-08,2025-08-31T00:00:00
Minh Đức ĐS 3,6343.2,2025-01,2025-01-31T00:00:00
Minh Đức ĐS 3,4933.7,2025-02,2025-02-28T00:00:00
Minh Đức ĐS 3,5882.4,2025-03,2025-03-31T00:00:00
Minh Đức ĐS 3,6047.0,2025-04,2025-04-30T00:00:00
Minh Đức ĐS 3,6404.3,2025-05,2025-05-31T00:00:00
Minh Đức ĐS 3,6533.6,2025-06,2025-06-30T00:00:00
Minh Đức ĐS 3,6812.0,2025-07,2025-07-31T00:00:00
Minh Đức ĐS 3,6261.3,2025-08,2025-08-31T00:00:00
Minh Đức ĐS 4,3059.7,2025-01,2025-01-31T00:00:00
Minh Đức ĐS 4,2359.0,2025-02,2025-02-28T00:00:00
Minh Đức ĐS 4,2849.5,2025-03,2025-03-31T00:00:00
Minh Đức ĐS 4,2757.3,2025-04,2025-04-30T00:00:00
Minh Đức ĐS 4,2930.6,2025-05,2025-05-31T00:00:00
Minh Đức ĐS 4,2931.7,2025-06,2025-06-30T00:00:00
Minh Đức ĐS 4,2934.1,2025-07,2025-07-31T00:00:00
Minh Đức ĐS 4,2699.8,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 1-2,3850.0,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 1-2,7308.6,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 1-2,5411.3,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 1-2,5641.5,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 1-2,6102.9,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 1-2,6149.3,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 1-2,6170.7,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 1-2,6092.6,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 3,15717.7,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 3,12239.9,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 3,14478.3,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 3,14563.5,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 3,14871.0,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 3,15589.1,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 3,15419.3,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 3,15438.4,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 4,4319.2,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 4,3544.8,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 4,4166.6,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 4,4121.6,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 4,4423.0,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 4,4425.6,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 4,4663.3,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 4,4462.6,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 5,5132.1,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 5,4434.6,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 5,4825.1,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 5,4440.3,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 5,5175.2,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 5,5425.1,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 5,5018.1,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 5,4893.4,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 6,4112.3,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 6,3263.7,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 6,3537.9,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 6,3755.2,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 6,3745.7,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 6,4058.4,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 6,3896.2,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 6,4259.6,2025-08,2025-08-31T00:00:00
Ngọc Xuyên 7,5743.4,2025-01,2025-01-31T00:00:00
Ngọc Xuyên 7,4505.0,2025-02,2025-02-28T00:00:00
Ngọc Xuyên 7,5460.2,2025-03,2025-03-31T00:00:00
Ngọc Xuyên 7,5527.2,2025-04,2025-04-30T00:00:00
Ngọc Xuyên 7,5680.1,2025-05,2025-05-31T00:00:00
Ngọc Xuyên 7,6196.5,2025-06,2025-06-30T00:00:00
Ngọc Xuyên 7,5391.1,2025-07,2025-07-31T00:00:00
Ngọc Xuyên 7,5362.0,2025-08,2025-08-31T00:00:00
NMN HƯNG ĐẠO,1299204.0,2025-01,2025-01-31T00:00:00
NMN HƯNG ĐẠO,1051017.0,2025-02,2025-02-28T00:00:00
NMN HƯNG ĐẠO,1259036.0,2025-03,2025-03-31T00:00:00
NMN HƯNG ĐẠO,1305384.0,2025-04,2025-04-30T00:00:00
NMN HƯNG ĐẠO,1406872.0,2025-05,2025-05-31T00:00:00
NMN HƯNG ĐẠO,1481029.0,2025-06,2025-06-30T00:00:00
NMN HƯNG ĐẠO,1462306.0,2025-07,2025-07-31T00:00:00
NMN HƯNG ĐẠO,1449764.0,2025-08,2025-08-31T00:00:00
Tân Thành 1-4,12081.3,2025-01,2025-01-31T00:00:00
Tân Thành 1-4,40310.8,2025-02,2025-02-28T00:00:00
Tân Thành 1-4,60593.5,2025-03,2025-03-31T00:00:00
Tân Thành 1-4,20104.2,2025-04,2025-04-30T00:00:00
Tân Thành 1-4,20693.1,2025-05,2025-05-31T00:00:00
Tân Thành 1-4,20841.4,2025-06,2025-06-30T00:00:00
Tân Thành 1-4,21642.4,2025-07,2025-07-31T00:00:00
Tân Thành 1-4,22139.5,2025-08,2025-08-31T00:00:00
Tân Thành 2,10323.6,2025-01,2025-01-31T00:00:00
Tân Thành 2,8775.1,2025-02,2025-02-28T00:00:00
Tân Thành 2,9498.6,2025-03,2025-03-31T00:00:00
Tân Thành 2,9651.4,2025-04,2025-04-30T00:00:00
Tân Thành 2,9758.8,2025-05,2025-05-31T00:00:00
Tân Thành 2,9729.1,2025-06,2025-06-30T00:00:00
Tân Thành 2,10080.6,2025-07,2025-07-31T00:00:00
Tân Thành 2,11028.3,2025-08,2025-08-31T00:00:00
Tân Thành 3,4202.3,2025-01,2025-01-31T00:00:00
Tân Thành 3,5515.0,2025-02,2025-02-28T00:00:00
Tân Thành 3,6566.8,2025-03,2025-03-31T00:00:00
Tân Thành 3,7035.9,2025-04,2025-04-30T00:00:00
Tân Thành 3,7195.1,2025-05,2025-05-31T00:00:00
Tân Thành 3,7512.1,2025-06,2025-06-30T00:00:00
Tân Thành 3,7952.9,2025-07,2025-07-31T00:00:00
Tân Thành 3,6996.1,2025-08,2025-08-31T00:00:00
Vạn Hương 1,8583.9,2025-01,2025-01-31T00:00:00
Vạn Hương 1,6815.8,2025-02,2025-02-28T00:00:00
Vạn Hương 1,7651.1,2025-03,2025-03-31T00:00:00
Vạn Hương 1,7811.0,2025-04,2025-04-30T00:00:00
Vạn Hương 1,8096.3,2025-05,2025-05-31T00:00:00
Vạn Hương 1,8226.3,2025-06,2025-06-30T00:00:00
Vạn Hương 1,8648.9,2025-07,2025-07-31T00:00:00
Vạn Hương 1,8653.7,2025-08,2025-08-31T00:00:00
Vạn Hương 2,2920.2,2025-01,2025-01-31T00:00:00
Vạn Hương 2,2323.8,2025-02,2025-02-28T00:00:00
Vạn Hương 2,2614.6,2025-03,2025-03-31T00:00:00
Vạn Hương 2,3104.0,2025-04,2025-04-30T00:00:00
Vạn Hương 2,4048.3,2025-05,2025-05-31T00:00:00
Vạn Hương 2,4791.3,2025-06,2025-06-30T00:00:00
Vạn Hương 2,3085.9,2025-07,2025-07-31T00:00:00
Vạn Hương 2,2346.6,2025-08,2025-08-31T00:00:00
Vạn Hương 3,6430.8,2025-01,2025-01-31T00:00:00
Vạn Hương 3,6085.8,2025-02,2025-02-28T00:00:00
Vạn Hương 3,8339.9,2025-03,2025-03-31T00:00:00
Vạn Hương 3,8844.6,2025-04,2025-04-30T00:00:00
Vạn Hương 3,10139.3,2025-05,2025-05-31T00:00:00
Vạn Hương 3,14968.2,2025-06,2025-06-30T00:00:00
Vạn Hương 3,14028.5,2025-07,2025-07-31T00:00:00
Vạn Hương 3,11498.8,2025-08,2025-08-31T00:00:00
Vạn Hương 4,2050.4,2025-01,2025-01-31T00:00:00
Vạn Hương 4,1574.4,2025-02,2025-02-28T00:00:00
Vạn Hương 4,2126.9,2025-03,2025-03-31T00:00:00
Vạn Hương 4,2674.0,2025-04,2025-04-30T00:00:00
Vạn Hương 4,3110.3,2025-05,2025-05-31T00:00:00
Vạn Hương 4,3446.1,2025-06,2025-06-30T00:00:00
Vạn Hương 4,2908.7,2025-07,2025-07-31T00:00:00
Vạn Hương 4,3494.3,2025-08,2025-08-31T00:00:00
MÁY TƠ,406896.0,2025-01,2025-01-31T00:00:00
MÁY TƠ,347753.0,2025-02,2025-02-28T00:00:00
MÁY TƠ,416904.0,2025-03,2025-03-31T00:00:00
MÁY TƠ,361046.0,2025-04,2025-04-30T00:00:00
MÁY TƠ,346777.0,2025-05,2025-05-31T00:00:00
MÁY TƠ,343825.0,2025-06,2025-06-30T00:00:00
MÁY TƠ,-21749933.0,2025-07,2025-07-31T00:00:00
MÁY TƠ,22479425.0,2025-08,2025-08-31T00:00:00
BẠCH LONG VĨ,2701.8,2025-01,2025-01-31T00:00:00
BẠCH LONG VĨ,1876.0,2025-02,2025-02-28T00:00:00
BẠCH LONG VĨ,2850.6,2025-03,2025-03-31T00:00:00
BẠCH LONG VĨ,2720.2,2025-04,2025-04-30T00:00:00
BẠCH LONG VĨ,5151.9,2025-05,2025-05-31T00:00:00
BẠCH LONG VĨ,-77627.6,2025-06,2025-06-30T00:00:00
BẠCH LONG VĨ,3558.4,2025-07,2025-07-31T00:00:00
BẠCH LONG VĨ,3082.9,2025-08,2025-08-31T00:00:00
CÁI GIÁ,108847.2,2025-01,2025-01-31T00:00:00
CÁI GIÁ,38405001.7,2025-02,2025-02-28T00:00:00
CÁI GIÁ,-38916130.7,2025-03,2025-03-31T00:00:00
CÁI GIÁ,135232.9,2025-04,2025-04-30T00:00:00
CÁI GIÁ,165973.5,2025-05,2025-05-31T00:00:00
CÁI GIÁ,201857.4,2025-06,2025-06-30T00:00:00
CÁI GIÁ,204019.2,2025-07,2025-07-31T00:00:00
CÁI GIÁ,169027.6,2025-08,2025-08-31T00:00:00
CÁT BI - TỔNG,0.0,2025-01,2025-01-31T00:00:00
CÁT BI - TỔNG,0.0,2025-02,2025-02-28T00:00:00
CÁT BI - TỔNG,0.0,2025-03,2025-03-31T00:00:00
CÁT BI - TỔNG,0.0,2025-04,2025-04-30T00:00:00
CÁT BI - TỔNG,0.0,2025-05,2025-05-31T00:00:00
CÁT BI - TỔNG,0.0,2025-06,2025-06-30T00:00:00
CÁT BI - TỔNG,0.0,2025-07,2025-07-31T00:00:00
CÁT BI - TỔNG,0.0,2025-08,2025-08-31T00:00:00
CẦU NGUYỆT,3015700.0,2025-01,2025-01-31T00:00:00
CẦU NGUYỆT,2527659.0,2025-02,2025-02-28T00:00:00
CẦU NGUYỆT,-42106558.0,2025-03,2025-03-31T00:00:00
CẦU NGUYỆT,2914388.0,2025-04,2025-04-30T00:00:00
CẦU NGUYỆT,1461981.0,2025-05,2025-05-31T00:00:00
CẦU NGUYỆT,2941949.0,2025-06,2025-06-30T00:00:00
CẦU NGUYỆT,-75427322.0,2025-07,2025-07-31T00:00:00
CẦU NGUYỆT,3243128.0,2025-08,2025-08-31T00:00:00
CẦU NIỆM,84727.0,2025-01,2025-01-31T00:00:00
CẦU NIỆM,74189.0,2025-02,2025-02-28T00:00:00
CẦU NIỆM,71952.0,2025-03,2025-03-31T00:00:00
CẦU NIỆM,41368.0,2025-04,2025-04-30T00:00:00
CẦU NIỆM,54132.0,2025-05,2025-05-31T00:00:00
CẦU NIỆM,14798.0,2025-06,2025-06-30T00:00:00
CẦU NIỆM,0.0,2025-07,2025-07-31T00:00:00
CẦU NIỆM,58857.0,2025-08,2025-08-31T00:00:00
CẦU RÀO 1,0.0,2025-01,2025-01-31T00:00:00
