Event,recorded_time,repair_time,meter_name,leak_reason,replacement_type,replacement_location,branch
,2022-11-28T00:00:00,2022-11-25T00:00:00,Hạ Lý 9,Other/unknown,,,
,2023-03-15T00:00:00,2023-02-02T00:00:00,An Đồng 15,Other/unknown,,,
,2023-11-23T00:00:00,2023-11-22T00:00:00,Dư Hàng Kênh 11,Other/unknown,,,
,2023-07-31T00:00:00,2022-07-13T00:00:00,Trần Thành Ngọ 2,Other/unknown,,,
,2024-10-10T00:00:00,2024-10-09T00:00:00,Vạn Mỹ 9,Other/unknown,,,
,2024-01-03T00:00:00,2023-12-22T00:00:00,An Biên 2.2,Other/unknown,,,
,2025-03-26T00:00:00,2025-03-08T00:00:00,Tràng Cát 5,Other/unknown,,,
,2025-06-06T00:00:00,2025-06-04T00:00:00,CỘNG HIỀN 1,Third party damage (bên thứ 3 gây ra),,,
,2024-09-05T00:00:00,2024-09-04T00:00:00,Lạc Viên 4,Other/unknown,,,
,2023-04-04T00:00:00,2023-03-31T00:00:00,Cát Dài 3,Other/unknown,,,
,2024-12-06T00:00:00,2024-11-30T00:00:00,TRƯỜNG SƠN 13,Other/unknown,,,
,2024-06-10T00:00:00,2024-04-26T00:00:00,MINH ĐỨC 2A-TN,Other/unknown,,,
,2025-07-21T00:00:00,2025-07-19T00:00:00,Hồ Nam 8,Other/unknown,,,
,2023-04-25T00:00:00,2023-04-22T00:00:00,Nghĩa xá 5,Other/unknown,,,
,2023-05-27T00:00:00,2023-05-24T00:00:00,Cát Dài 4,Other/unknown,,,
,2023-06-14T00:00:00,2023-06-01T00:00:00,Hàng Kênh 10,Other/unknown,,,
,2024-11-27T00:00:00,2024-11-25T00:00:00,Hồng Bàng 1.1,Other/unknown,,,
,2023-05-17T00:00:00,2023-05-04T00:00:00,Thượng Lý 6,Other/unknown,,,
,2024-01-09T00:00:00,2024-01-02T00:00:00,Nam Sơn 4,Other/unknown,,,
,2024-01-17T00:00:00,2024-01-16T00:00:00,Đằng Giang 15,Other/unknown,,,
,2024-09-03T00:00:00,2024-08-08T00:00:00,AN THÁI 5,Other/unknown,,,
,2025-07-04T00:00:00,2025-07-04T00:00:00,Thượng Lý 8,Other/unknown,,,
,2023-03-09T00:00:00,2022-12-10T00:00:00,Đằng Hải 5,Other/unknown,,,
,2024-09-11T00:00:00,2024-09-09T00:00:00,Sở Dầu 6,Other/unknown,,,
,2023-06-16T00:00:00,2022-01-11T00:00:00,Đồng Hòa 3.9,Other/unknown,,,
,2024-04-09T00:00:00,2024-04-02T00:00:00,Đằng Giang 6B,Other/unknown,,,
,2023-06-02T00:00:00,2023-05-26T00:00:00,Đồng Hoà 1.4,Other/unknown,,,
,2025-08-01T00:00:00,2025-07-30T00:00:00,TÂN LIÊN 6,Third party damage (bên thứ 3 gây ra),,,
,2023-03-02T00:00:00,2023-02-24T00:00:00,Máy Tơ 1,Other/unknown,,,
,2023-08-29T00:00:00,2023-08-25T00:00:00,Vĩnh Niệm 16,Other/unknown,,,
,2024-12-04T00:00:00,2024-12-04T00:00:00,Cát Bà 6,Other/unknown,,,
,2025-05-06T00:00:00,2025-04-22T00:00:00,Cầu Đất 4,Other/unknown,,,
,2022-12-27T00:00:00,2022-12-17T00:00:00,Lam Sơn 12,Other/unknown,,,
,2025-02-20T00:00:00,2025-02-19T00:00:00,VINH QUANG 1,Other/unknown,,,
,2024-10-04T00:00:00,2024-10-02T00:00:00,Cầu Tre 1,Other/unknown,,,
,2023-05-31T00:00:00,2023-05-19T00:00:00,Tràng Cát 4,Other/unknown,,,
,2025-06-09T00:00:00,2025-06-06T00:00:00,Kênh Dương 8,Other/unknown,,,
,2025-04-01T00:00:00,2025-03-31T00:00:00,Hồng Bàng 1.7,Other/unknown,,,
,2022-07-06T00:00:00,2022-06-17T00:00:00,Hạ Lý 5,Other/unknown,,,
,2022-12-21T00:00:00,2022-12-12T00:00:00,Hồ Nam 2,Other/unknown,,,
,2023-07-25T00:00:00,2023-07-23T00:00:00,Hàng Kênh 3,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-18T00:00:00,Kênh Dương 8,Other/unknown,,,
,2023-03-14T00:00:00,2022-12-12T00:00:00,ĐHHA 2.2,Other/unknown,,,
,2025-06-11T00:00:00,2025-06-10T00:00:00,VIỆT TIẾN 1,Third party damage (bên thứ 3 gây ra),,,
,2024-12-23T00:00:00,2024-12-20T00:00:00,Dư Hàng Kênh 8,Other/unknown,,,
,2023-07-06T00:00:00,2023-06-24T00:00:00,Cát Bi 2,Other/unknown,,,
,2023-06-19T00:00:00,2023-06-13T00:00:00,Đông Khê 16,Other/unknown,,,
,2025-04-19T00:00:00,2025-03-05T00:00:00,NGỌC XUYÊN 7,Other/unknown,,,
,2025-09-08T00:00:00,2025-08-31T00:00:00,HẢI SƠN 3,Other/unknown,,,
,2025-03-17T00:00:00,2025-03-07T00:00:00,HỒNG THÁI 8,Other/unknown,,,
,2024-12-14T00:00:00,2024-12-12T00:00:00,HỒNG THÁI 3,Other/unknown,,,
,2023-06-21T00:00:00,2023-06-14T00:00:00,Dư Hàng Kênh 1,Other/unknown,,,
,2024-11-07T00:00:00,2024-10-30T00:00:00,ĐHHA 1.2,Other/unknown,,,
,2024-04-05T00:00:00,2024-03-29T00:00:00,Bình Hải 5,Other/unknown,,,
,2025-04-24T00:00:00,2025-04-23T00:00:00,Sở Dầu 4,Other/unknown,,,
,2024-03-31T00:00:00,2024-03-01T00:00:00,Đồng Thái 11,Other/unknown,,,
,2024-10-24T00:00:00,2024-10-24T00:00:00,Bắc Hà 2.5,Other/unknown,,,
,2025-09-11T00:00:00,2025-09-10T00:00:00,Máy Tơ 6,Third party damage (bên thứ 3 gây ra),,,
,2023-09-13T00:00:00,2023-09-07T00:00:00,Kênh Dương 6,Other/unknown,,,
,2025-02-19T00:00:00,2025-02-17T00:00:00,Tràng Cát 1,"Ground movement (Nền lún, sụt, làm đường...)",,,
,2022-11-23T00:00:00,2022-11-18T00:00:00,Đổng Quốc Bình 4,Other/unknown,,,
,2025-09-26T00:00:00,2025-09-24T00:00:00,Máy Tơ 2,Third party damage (bên thứ 3 gây ra),,,
,2023-04-04T00:00:00,2023-03-24T00:00:00,An Đồng 4,Other/unknown,,,
,2025-06-04T00:00:00,2025-06-01T00:00:00,CỘNG HIỀN 2,Third party damage (bên thứ 3 gây ra),,,
,2025-08-29T00:00:00,2025-08-28T00:00:00,HẢI SƠN 1,Other/unknown,,,
,2025-03-24T00:00:00,2025-03-21T00:00:00,Đồng Hoà 2.3,Other/unknown,,,
,2025-03-06T00:00:00,2025-03-05T00:00:00,Dư Hàng Kênh 3,Other/unknown,,,
,2024-11-01T00:00:00,2024-10-18T00:00:00,Kênh Dương 9,Other/unknown,,,
,2023-10-12T00:00:00,2023-10-10T00:00:00,Vĩnh Niệm 10,Other/unknown,,,
,2025-04-19T00:00:00,2025-03-08T00:00:00,HƯNG ĐẠO 1,Other/unknown,,,
,2024-06-07T00:00:00,2024-05-25T00:00:00,Nam Hải 3,Other/unknown,,,
,2023-08-03T00:00:00,2023-08-01T00:00:00,Kênh Dương 8,Other/unknown,,,
,2024-11-25T00:00:00,2024-11-20T00:00:00,Nghĩa xá 9,Other/unknown,,,
,2023-08-31T00:00:00,2023-08-30T00:00:00,Dư Hàng Kênh 9,Other/unknown,,,
,2024-11-12T00:00:00,2024-11-11T00:00:00,An Dương 6,Other/unknown,,,
,2025-01-20T00:00:00,2025-01-18T00:00:00,Bắc Sơn 6,Other/unknown,,,
,2024-10-22T00:00:00,2024-10-21T00:00:00,Nghĩa xá 1,Other/unknown,,,
,2023-04-10T00:00:00,2023-04-06T00:00:00,Vĩnh Niệm 12,Other/unknown,,,
,2023-02-02T00:00:00,2022-10-17T00:00:00,Văn Đẩu 8,Other/unknown,,,
,2023-06-13T00:00:00,2023-06-02T00:00:00,Đồng Thái 9,Other/unknown,,,
,2025-02-10T00:00:00,2025-01-07T00:00:00,HƯNG ĐẠO 6,Other/unknown,,,
,2025-04-21T00:00:00,2025-04-14T00:00:00,Đồng Hoà 1.4,Other/unknown,,,
,2025-09-05T00:00:00,2025-09-03T00:00:00,Nam Sơn 1,Other/unknown,,,
,2025-04-22T00:00:00,2025-04-19T00:00:00,THÁI SƠN 3,Other/unknown,,,
,2023-07-10T00:00:00,2023-07-07T00:00:00,Trại Cau 2,Other/unknown,,,
,2023-04-18T00:00:00,2023-04-14T00:00:00,Đồng Thái 10,Other/unknown,,,
,2024-09-11T00:00:00,2024-09-10T00:00:00,Đằng Giang 3,Other/unknown,,,
,2025-01-13T00:00:00,2025-01-10T00:00:00,Hoàng Văn Thụ 2,Other/unknown,,,
,2024-06-14T00:00:00,2024-06-11T00:00:00,Dư Hàng Kênh 10,Other/unknown,,,
,2025-08-13T00:00:00,2025-08-12T00:00:00,An Hải 2.3,Other/unknown,,,
,2025-04-26T00:00:00,2025-04-16T00:00:00,An Đồng 6,Other/unknown,,,
,2025-07-16T00:00:00,2025-05-06T00:00:00,CỘNG HIỀN 5,Third party damage (bên thứ 3 gây ra),,,
,2024-08-19T00:00:00,2024-08-16T00:00:00,An Đồng 5,Other/unknown,,,
,2024-10-04T00:00:00,2024-10-02T00:00:00,Lạch Tray 1,Other/unknown,,,
,2025-09-20T00:00:00,2025-09-19T00:00:00,Vĩnh An 5,Third party damage (bên thứ 3 gây ra),,,
,2023-05-31T00:00:00,2023-05-20T00:00:00,Thành Tô 3,Other/unknown,,,
,2022-12-21T00:00:00,2022-12-14T00:00:00,Lạc Viên 10,Other/unknown,,,
,2024-11-25T00:00:00,2024-11-22T00:00:00,VINH QUANG 1,Other/unknown,,,
,2024-01-09T00:00:00,2024-01-02T00:00:00,Văn Đẩu 4,Other/unknown,,,
,2024-06-28T00:00:00,2024-06-26T00:00:00,Nam Sơn 5,Other/unknown,,,
,2022-07-15T00:00:00,2022-07-12T00:00:00,Trại Cau 4,Other/unknown,,,
,2024-11-07T00:00:00,2024-10-03T00:00:00,ĐHHA 1.9,Other/unknown,,,
,2023-11-20T00:00:00,2023-11-08T00:00:00,Nam Sơn 5,Other/unknown,,,
,2023-04-26T00:00:00,2023-04-25T00:00:00,Đằng Giang 6A,Other/unknown,,,
,2022-12-27T00:00:00,2022-12-19T00:00:00,Đông Khê 3,Other/unknown,,,
,2025-06-10T00:00:00,2025-06-06T00:00:00,Đồng Hoà 3.12,Other/unknown,,,
,2023-07-24T00:00:00,2022-05-12T00:00:00,Ngọc Sơn 4,Other/unknown,,,
,2024-10-23T00:00:00,2024-10-21T00:00:00,Vĩnh Niệm 13,Other/unknown,,,
,2025-04-10T00:00:00,2025-04-10T00:00:00,HƯNG ĐẠO 6,Other/unknown,,,
,2024-11-04T00:00:00,2024-11-01T00:00:00,Sở Dầu 8,Other/unknown,,,
,2023-03-28T00:00:00,2023-03-17T00:00:00,Đông Khê 7,Other/unknown,,,
,2025-04-20T00:00:00,2025-04-19T00:00:00,THỊ TRẤN 2,Third party damage (bên thứ 3 gây ra),,,
,2023-07-17T00:00:00,2023-07-16T00:00:00,Bắc Hà 1.6,Other/unknown,,,
,2024-11-15T00:00:00,2024-11-14T00:00:00,Đằng Lâm 10,Other/unknown,,,
,2024-08-09T00:00:00,2024-08-06T00:00:00,TRƯỜNG SƠN 6,Other/unknown,,,
,2024-12-04T00:00:00,2024-12-02T00:00:00,Vạn Mỹ 9,Other/unknown,,,
,2025-07-28T00:00:00,2025-07-27T00:00:00,HƯNG ĐẠO 5,Other/unknown,,,
,2023-04-04T00:00:00,2023-03-24T00:00:00,Lạch Tray 8,Other/unknown,,,
,2025-08-25T00:00:00,2025-08-22T00:00:00,Thượng Lý 8,Other/unknown,,,
,2023-02-28T00:00:00,2023-02-20T00:00:00,Đằng Hải 3,Other/unknown,,,
,2025-04-14T00:00:00,2025-04-11T00:00:00,Nghĩa xá 2,Other/unknown,,,
,2025-02-12T00:00:00,2025-02-11T00:00:00,Lam Sơn 8,Other/unknown,,,
,2024-07-25T00:00:00,2024-07-19T00:00:00,Dư Hàng Kênh 9,Other/unknown,,,
,2024-01-30T00:00:00,2024-01-24T00:00:00,Hàng Kênh 10,Other/unknown,,,
,2023-10-24T00:00:00,2023-10-16T00:00:00,Dư Hàng Kênh 4,Other/unknown,,,
,2024-10-28T00:00:00,2024-10-26T00:00:00,Kênh Dương 1,Other/unknown,,,
,2025-03-02T00:00:00,2025-01-24T00:00:00,HOÀ NGHĨA 4,Other/unknown,,,
,2025-07-15T00:00:00,2025-07-14T00:00:00,HỢP ĐỨC 1,Other/unknown,,,
,2023-04-06T00:00:00,2023-04-01T00:00:00,Dư Hàng Kênh 1,Other/unknown,,,
,2025-03-24T00:00:00,2025-03-21T00:00:00,Lạch Tray 2,Other/unknown,,,
,2024-08-15T00:00:00,2024-08-02T00:00:00,Vạn Mỹ 16,Other/unknown,,,
,2024-10-07T00:00:00,2024-10-04T00:00:00,Vĩnh Niệm 10,Other/unknown,,,
,2025-08-25T00:00:00,2025-08-21T00:00:00,TRUNG LẬP 1,Other/unknown,,,
,2024-08-19T00:00:00,2024-08-08T00:00:00,Lạch Tray 4,Other/unknown,,,
,2025-06-09T00:00:00,2025-06-07T00:00:00,THỊ TRẤN 3,Other/unknown,,,
,2024-06-10T00:00:00,2024-05-01T00:00:00,MINH ĐỨC 8-TN,Other/unknown,,,
,2025-02-07T00:00:00,2024-12-23T00:00:00,VẠN HƯƠNG 1,Other/unknown,,,
,2023-06-14T00:00:00,2023-06-01T00:00:00,Hồng Bàng 1.10,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-19T00:00:00,Lạc Viên 5,Other/unknown,,,
,2022-07-06T00:00:00,2022-06-20T00:00:00,Nghĩa xá 3,Other/unknown,,,
,2024-08-15T00:00:00,2024-08-07T00:00:00,An Đồng 12,Other/unknown,,,
,2024-11-10T00:00:00,2024-11-09T00:00:00,Đằng Lâm 17,Other/unknown,,,
,2025-02-04T00:00:00,2024-12-09T00:00:00,HƯNG ĐẠO 2,Other/unknown,,,
,2023-12-24T00:00:00,2023-12-11T00:00:00,Hàng Kênh 8,Other/unknown,,,
,2023-07-05T00:00:00,2023-06-21T00:00:00,ĐHHA 1.4,Other/unknown,,,
,2025-05-05T00:00:00,2025-05-05T00:00:00,BÀNG LA 2,Other/unknown,,,
,2024-12-06T00:00:00,2024-12-03T00:00:00,Đồng Hoà 1.8,Other/unknown,,,
,2025-07-10T00:00:00,2025-07-10T00:00:00,Vạn Mỹ 3,Other/unknown,,,
,2024-03-31T00:00:00,2024-03-09T00:00:00,Đồng Thái 4,Other/unknown,,,
,2024-12-23T00:00:00,2024-12-22T00:00:00,HỒNG THÁI 3,Other/unknown,,,
,2025-02-04T00:00:00,2024-12-14T00:00:00,HOÀ NGHĨA 1,Other/unknown,,,
,2023-09-15T00:00:00,2023-08-19T00:00:00,Cát Bi 3,Other/unknown,,,
,2024-07-31T00:00:00,2024-07-29T00:00:00,Máy Chai 5,Other/unknown,,,
,2025-04-19T00:00:00,2025-03-24T00:00:00,ANH DŨNG 12,Other/unknown,,,
,2024-10-07T00:00:00,2024-10-05T00:00:00,Đồng Hoà 2.1,Other/unknown,,,
,2024-11-14T00:00:00,2024-11-10T00:00:00,Đồng Hòa 3.10,Other/unknown,,,
,2025-02-06T00:00:00,2025-01-23T00:00:00,Vĩnh Niệm 10,Other/unknown,,,
,2022-10-22T00:00:00,2022-10-03T00:00:00,Gia Viên 8,Other/unknown,,,
,2025-05-04T00:00:00,2025-04-13T00:00:00,MINH ĐỨC 12-TN,Other/unknown,,,
,2024-10-21T00:00:00,2024-10-17T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
,2023-02-27T00:00:00,2023-02-09T00:00:00,Đằng Hải 3,External corrosion (ăn mòn bên ngoài),,,
,2025-04-22T00:00:00,2025-04-21T00:00:00,Dư Hàng Kênh 11,Other/unknown,,,
,2024-06-26T00:00:00,2024-06-24T00:00:00,An Dương 1,Other/unknown,,,
,2024-02-29T00:00:00,2024-02-19T00:00:00,An Đồng 20,Other/unknown,,,
,2024-10-14T00:00:00,2024-10-11T00:00:00,An Dương 3,Other/unknown,,,
,2023-11-27T00:00:00,2023-11-23T00:00:00,Nghĩa xá 7,Other/unknown,,,
,2025-06-24T00:00:00,2025-06-23T00:00:00,Dư Hàng Kênh 1,Other/unknown,,,
,2023-05-31T00:00:00,2023-05-16T00:00:00,Đằng Hải 5,Other/unknown,,,
,2024-06-25T00:00:00,2024-06-19T00:00:00,Bắc Hà 2.5,Other/unknown,,,
,2025-08-08T00:00:00,2025-08-07T00:00:00,Lam Sơn 12,Other/unknown,,,
,2024-06-05T00:00:00,2024-05-04T00:00:00,AN THÁI 5,Other/unknown,,,
,2024-10-16T00:00:00,2024-10-15T00:00:00,Dư Hàng Kênh 5,Other/unknown,,,
,2024-09-23T00:00:00,2024-09-23T00:00:00,Bắc Hà 2.4,Other/unknown,,,
,2024-08-19T00:00:00,2024-08-19T00:00:00,Đồng Hòa 3.7,Other/unknown,,,
,2023-04-26T00:00:00,2023-04-25T00:00:00,An Biên 1.2.1,Other/unknown,,,
,2023-10-16T00:00:00,2023-09-22T00:00:00,ĐHHA 2.1,Other/unknown,,,
,2024-09-09T00:00:00,2024-09-08T00:00:00,Kênh Dương 13,Other/unknown,,,
,2024-04-16T00:00:00,2024-04-12T00:00:00,ĐHLC 9,Other/unknown,,,
,2025-07-17T00:00:00,2025-07-16T00:00:00,Kênh Dương 13,Third party damage (bên thứ 3 gây ra),,,
,2023-01-10T00:00:00,2023-01-05T00:00:00,Trần Nguyên Hãn 9,Other/unknown,,,
,2025-04-22T00:00:00,2025-04-18T00:00:00,Kênh Dương 7,Other/unknown,,,
,2022-11-23T00:00:00,2022-11-15T00:00:00,Trại Chuối 2,Other/unknown,,,
,2025-05-07T00:00:00,2025-04-24T00:00:00,Vĩnh Niệm 12,Other/unknown,,,
,2025-09-22T00:00:00,2025-09-21T00:00:00,VINH QUANG 4,Other/unknown,,,
,2025-07-24T00:00:00,2025-07-24T00:00:00,VINH QUANG 2,Third party damage (bên thứ 3 gây ra),,,
,2023-03-28T00:00:00,2023-03-15T00:00:00,Dư Hàng Kênh 10,Other/unknown,,,
,2025-08-28T00:00:00,2025-08-05T00:00:00,NAM SƠN 5.1 HP2,Other/unknown,,,
,2024-06-25T00:00:00,2024-06-18T00:00:00,Văn Đẩu 4,Other/unknown,,,
,2023-06-05T00:00:00,2023-05-04T00:00:00,An Đồng 1,Other/unknown,,,
,2024-12-24T00:00:00,2024-12-20T00:00:00,Máy Tơ 1,Other/unknown,,,
,2025-05-06T00:00:00,2025-04-27T00:00:00,Cầu Đất 5,Other/unknown,,,
,2025-05-22T00:00:00,2025-05-20T00:00:00,Hồng Bàng 1.7,Other/unknown,,,
,2024-12-13T00:00:00,2024-12-10T00:00:00,An Đồng 21,Other/unknown,,,
,2024-07-24T00:00:00,2024-07-17T00:00:00,Kênh Dương 6,Other/unknown,,,
,2024-01-27T00:00:00,2024-01-22T00:00:00,Vĩnh Niệm 9,Other/unknown,,,
,2025-09-01T00:00:00,2025-08-29T00:00:00,NHÂN HOÀ 3,Third party damage (bên thứ 3 gây ra),,,
,2025-04-06T00:00:00,2025-04-04T00:00:00,ĐHHA 2.1,Other/unknown,,,
,2023-03-15T00:00:00,2023-02-08T00:00:00,An Đồng 17,Other/unknown,,,
,2024-03-18T00:00:00,2024-02-12T00:00:00,Tràng Cát 4,Other/unknown,,,
,2024-12-03T00:00:00,2024-11-03T00:00:00,HẢI SƠN 9,Other/unknown,,,
,2023-04-27T00:00:00,2023-04-02T00:00:00,Tràng Cát 4,Other/unknown,,,
,2025-06-23T00:00:00,2025-06-20T00:00:00,Cát Bi 6,Other/unknown,,,
,2024-07-22T00:00:00,2024-07-05T00:00:00,Nam Sơn 3,Other/unknown,,,
,2023-09-25T00:00:00,2023-09-20T00:00:00,Trần Nguyên Hãn 8,Other/unknown,,,
,2023-10-26T00:00:00,2023-10-20T00:00:00,Dư Hàng Kênh 17,Other/unknown,,,
,2025-05-27T00:00:00,2025-05-27T00:00:00,Ngọc Sơn 5,Other/unknown,,,
,2024-12-03T00:00:00,2024-11-04T00:00:00,HỢP ĐỨC 1,Other/unknown,,,
,2025-02-10T00:00:00,2025-01-06T00:00:00,HẢI SƠN 6,Other/unknown,,,
,2025-02-17T00:00:00,2025-02-13T00:00:00,Bắc Hà 1.6,Other/unknown,,,
,2024-11-06T00:00:00,2024-11-06T00:00:00,DU LỄ 1,Other/unknown,,,
,2025-03-31T00:00:00,2025-03-28T00:00:00,Kênh Dương 5,Other/unknown,,,
,2025-05-06T00:00:00,2025-05-03T00:00:00,Tràng Cát 5,Other/unknown,,,
,2022-12-27T00:00:00,2022-12-20T00:00:00,Dư Hàng 8,Other/unknown,,,
,2022-03-09T00:00:00,2022-01-27T00:00:00,Kênh Dương 4,Other/unknown,,,
,2025-06-23T00:00:00,2025-06-21T00:00:00,Đông Phương 1,Other/unknown,,,
,2023-03-28T00:00:00,2023-03-10T00:00:00,Đông Khê 12,Other/unknown,,,
,2025-04-14T00:00:00,2025-04-09T00:00:00,An Biên 1.1,Other/unknown,,,
,2025-05-31T00:00:00,2025-05-30T00:00:00,THỊ TRẤN 5,Third party damage (bên thứ 3 gây ra),,,
,2023-06-23T00:00:00,2022-09-01T00:00:00,Đồng Hòa 3.2,Other/unknown,,,
,2025-06-30T00:00:00,2025-06-03T00:00:00,HỒNG PHONG 3.1,Other/unknown,,,
,2025-03-25T00:00:00,2025-03-24T00:00:00,Dư Hàng Kênh 1,Other/unknown,,,
,2025-02-10T00:00:00,2025-02-04T00:00:00,Vĩnh Niệm 11,Other/unknown,,,
,2022-10-22T00:00:00,2022-10-04T00:00:00,Máy Chai 7,Other/unknown,,,
,2022-12-01T00:00:00,2022-11-28T00:00:00,Dư Hàng Kênh 6,Other/unknown,,,
,2023-09-16T00:00:00,2023-08-25T00:00:00,Đằng Lâm 4,Other/unknown,,,
,2024-10-06T00:00:00,2024-10-04T00:00:00,Đồng Thái 1,Other/unknown,,,
,2023-11-08T00:00:00,2023-11-02T00:00:00,Kênh Dương 6,Other/unknown,,,
,2023-08-26T00:00:00,2023-08-24T00:00:00,Nam Sơn 1,Other/unknown,,,
,2025-06-23T00:00:00,2025-06-23T00:00:00,HẢI THÀNH 1,Other/unknown,,,
,2025-02-03T00:00:00,2025-01-29T00:00:00,Cát Bà 13,Other/unknown,,,
,2025-03-11T00:00:00,2025-03-10T00:00:00,An Đồng 12,Other/unknown,,,
,2025-01-07T00:00:00,2025-01-03T00:00:00,Kênh Dương 6,Other/unknown,,,
,2025-05-12T00:00:00,2025-05-10T00:00:00,Bắc Hà 2.1,Other/unknown,,,
,2024-12-30T00:00:00,2024-12-25T00:00:00,Dư Hàng Kênh 4,Other/unknown,,,
,2023-03-14T00:00:00,2022-12-11T00:00:00,Đằng Lâm 18,"Age (old-thiết bị, ống quá cũ)",,,
,2025-06-06T00:00:00,2025-05-06T00:00:00,MINH ĐỨC 5-TN,Other/unknown,,,
,2024-06-05T00:00:00,2024-05-28T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
,2024-05-02T00:00:00,2024-03-03T00:00:00,Nam Hải 4,Other/unknown,,,
,2024-10-03T00:00:00,2024-10-02T00:00:00,Đổng Quốc Bình 7,Other/unknown,,,
,2024-10-08T00:00:00,2024-10-07T00:00:00,An Đồng 8,Other/unknown,,,
,2023-10-05T00:00:00,2023-10-02T00:00:00,Hồng Bàng 1.2,Other/unknown,,,
,2024-10-31T00:00:00,2024-09-30T00:00:00,Trần Nguyên Hãn 9,Other/unknown,,,
,2024-08-30T00:00:00,2024-08-29T00:00:00,AN THÁI 5,Other/unknown,,,
,2023-09-15T00:00:00,2023-09-14T00:00:00,THÁI SƠN 3,Other/unknown,,,
,2025-07-03T00:00:00,2025-07-02T00:00:00,THỊ TRẤN 3,Other/unknown,,,
,2024-07-17T00:00:00,2024-07-10T00:00:00,Vĩnh Niệm 18,Other/unknown,,,
,2024-10-16T00:00:00,2024-10-15T00:00:00,An Đồng 6,Other/unknown,,,
,2025-02-03T00:00:00,2025-01-24T00:00:00,An Hải 1.2,Other/unknown,,,
,2025-01-23T00:00:00,2024-12-07T00:00:00,HẢI SƠN 9,Other/unknown,,,
,2023-04-27T00:00:00,2023-04-10T00:00:00,ĐHHA 1.3,Other/unknown,,,
,2022-11-10T00:00:00,2022-10-27T00:00:00,Lê Lợi 2,Other/unknown,,,
,2024-11-29T00:00:00,2024-11-28T00:00:00,Cát Bi 12,Other/unknown,,,
,2022-03-03T00:00:00,2022-01-28T00:00:00,Cát Dài 5,Other/unknown,,,
,2025-08-04T00:00:00,2025-08-03T00:00:00,BÀNG LA 1,Other/unknown,,,
,2025-08-12T00:00:00,2025-08-11T00:00:00,Cát Bi 9,Other/unknown,,,
,2024-04-17T00:00:00,2024-04-04T00:00:00,Sở Dầu 6,Other/unknown,,,
,2024-01-30T00:00:00,2024-01-25T00:00:00,Đồng Hòa 3.9,Other/unknown,,,
,2024-06-14T00:00:00,2024-04-28T00:00:00,ĐHHA 2.7,Other/unknown,,,
,2024-05-27T00:00:00,2024-05-15T00:00:00,TRƯỜNG SƠN 6,Other/unknown,,,
,2023-08-26T00:00:00,2023-08-24T00:00:00,Bắc Hà 2.4,Other/unknown,,,
,2025-01-03T00:00:00,2025-01-01T00:00:00,Đồng Thái 1,Other/unknown,,,
,2024-11-18T00:00:00,2024-11-15T00:00:00,An Đồng 10,Other/unknown,,,
,2025-02-12T00:00:00,2025-02-11T00:00:00,Kênh Dương 9,Other/unknown,,,
,2025-02-12T00:00:00,2025-02-11T00:00:00,Dư Hàng Kênh 14,Other/unknown,,,
,2025-06-20T00:00:00,2025-06-08T00:00:00,Đại Bản 01,Other/unknown,,,
,2024-07-17T00:00:00,2024-07-09T00:00:00,Trại Cau 1,Other/unknown,,,
,2025-06-03T00:00:00,2025-05-31T00:00:00,Hàng Kênh 3,Other/unknown,,,
,2025-01-09T00:00:00,2025-01-04T00:00:00,Cầu Đất 5,Other/unknown,,,
,2022-11-23T00:00:00,2022-11-21T00:00:00,Thượng Lý 6,Other/unknown,,,
,2023-04-17T00:00:00,2023-04-14T00:00:00,Hồ Nam 7,Other/unknown,,,
,2024-08-20T00:00:00,2024-08-07T00:00:00,Hạ Lý 2,Other/unknown,,,
,2023-03-27T00:00:00,2023-03-03T00:00:00,Đằng Lâm 13,Other/unknown,,,
,2023-10-05T00:00:00,2023-10-02T00:00:00,Máy Chai 1,Other/unknown,,,
,2025-08-18T00:00:00,2025-08-14T00:00:00,TÂN LIÊN 3,Other/unknown,,,
,2024-06-24T00:00:00,2024-06-17T00:00:00,Vĩnh Niệm 11,Other/unknown,,,
,2025-01-17T00:00:00,2025-01-16T00:00:00,Đồng Hòa 3.10,Other/unknown,,,
,2025-09-08T00:00:00,2025-08-29T00:00:00,ANH DŨNG 13,Other/unknown,,,
,2024-06-25T00:00:00,2024-06-12T00:00:00,TRƯỜNG SƠN 1,Other/unknown,,,
,2022-12-20T00:00:00,2022-12-10T00:00:00,Lam Sơn 14,Other/unknown,,,
,2025-02-07T00:00:00,2024-12-23T00:00:00,HOÀ NGHĨA 5,Other/unknown,,,
,2024-11-07T00:00:00,2024-11-04T00:00:00,Đồng Hòa 3.10,Other/unknown,,,
,2023-02-02T00:00:00,2022-10-10T00:00:00,Văn Đẩu 9,Other/unknown,,,
,2024-12-24T00:00:00,2024-12-23T00:00:00,Cầu Tre 10,Other/unknown,,,
,2025-07-03T00:00:00,2025-06-16T00:00:00,HỢP ĐỨC 3,Other/unknown,,,
,2023-12-24T00:00:00,2023-12-11T00:00:00,Gia Viên 2,Other/unknown,,,
